nombreCurso,grupo,profesor,correoProfesor,nombreEstudiante,correoEstudiante,nota,periodo
Electiva Libre I,3,Huntington Fincham,hfinchamc@edu.com,Borg Vinsen,bvinsen3y@edu.com,4.3,2021-3
Electiva Libre I,3,Huntington Fincham,hfinchamc@edu.com,Christye Bumpass,cbumpass3z@edu.com,4.3,2021-3
Analitica de Datos,2,Chelsea Robard,crobard1x@edu.com,Gaultiero Benjefield,gbenjefield40@edu.com,2.6,2023-1
Analitica de Datos,2,Chelsea Robard,crobard1x@edu.com,Willem Fellgatt,wfellgatt41@edu.com,2.6,2023-1
Analitica de Datos,2,Chelsea Robard,crobard1x@edu.com,Judye Djorvic,jdjorvic42@edu.com,2.6,2023-1
Analitica de Datos,2,Chelsea Robard,crobard1x@edu.com,Dion Merriton,dmerriton43@edu.com,2.6,2023-1
Almacenamiento de datos,3,Lenka Do Rosario,ldo5a@edu.com,Jonah Afield,jafield44@edu.com,3.7,2022-3
Almacenamiento de datos,3,Lenka Do Rosario,ldo5a@edu.com,Meredithe Beniesh,mbeniesh45@edu.com,3.7,2022-3
Almacenamiento de datos,3,Lenka Do Rosario,ldo5a@edu.com,Siusan Collister,scollister46@edu.com,3.7,2022-3
Almacenamiento de datos,3,Lenka Do Rosario,ldo5a@edu.com,Johanna Haywood,jhaywood47@edu.com,3.7,2022-3
Sistemas Operativos,1,Albina Tiffin,atiffin4i@edu.com,Rosy Ousbie,rousbie48@edu.com,3.3,2022-3
Sistemas Operativos,1,Albina Tiffin,atiffin4i@edu.com,Kitty Pickwell,kpickwell49@edu.com,3.3,2022-3
Sistemas Operativos,1,Albina Tiffin,atiffin4i@edu.com,Fancy Mullaney,fmullaney4a@edu.com,3.3,2022-3
Sistemas Operativos,1,Albina Tiffin,atiffin4i@edu.com,Andriana Conradie,aconradie4b@edu.com,3.3,2022-3
Calculo 1,2,Del Gayton,dgayton4u@edu.com,Kirstin Claremont,kclaremont4c@edu.com,4.2,2021-1
Calculo 1,2,Del Gayton,dgayton4u@edu.com,Ivory Piggen,ipiggen4d@edu.com,4.2,2021-1
Calculo 1,2,Del Gayton,dgayton4u@edu.com,Cornie Crewes,ccrewes4e@edu.com,4.2,2021-1
Calculo 1,2,Del Gayton,dgayton4u@edu.com,Britt Shepley,bshepley4f@edu.com,4.2,2021-1
Ingles 2,3,Tabby Odby,todby11@edu.com,Gigi Rookes,grookes4g@edu.com,4.8,2023-1
Ingles 2,3,Tabby Odby,todby11@edu.com,Verne Philcox,vphilcox4h@edu.com,4.8,2023-1
Ingles 2,3,Tabby Odby,todby11@edu.com,Dennet MacLleese,dmaclleese4i@edu.com,4.8,2023-1
Ingles 2,3,Tabby Odby,todby11@edu.com,Evie Hughill,ehughill4j@edu.com,4.8,2023-1
Algebra lineal,2,Cornie Renneke,crenneke4g@edu.com,Renard Brands,rbrands4k@edu.com,2.2,2023-1
Algebra lineal,2,Cornie Renneke,crenneke4g@edu.com,Brandtr Escolme,bescolme4l@edu.com,2.2,2023-1
Algebra lineal,2,Cornie Renneke,crenneke4g@edu.com,Elysha Constant,econstant4m@edu.com,2.2,2023-1
Algebra lineal,2,Cornie Renneke,crenneke4g@edu.com,Angus Gladdin,agladdin4n@edu.com,2.2,2023-1
Matematicas Fundamentales,2,Adrianne Cescot,acescott@edu.com,Maire Nobriga,mnobriga4o@edu.com,2.5,2021-3
Matematicas Fundamentales,2,Adrianne Cescot,acescott@edu.com,Rip Avraham,ravraham4p@edu.com,2.5,2021-3
Matematicas Fundamentales,2,Adrianne Cescot,acescott@edu.com,Donalt Quinane,dquinane4q@edu.com,2.5,2021-3
Matematicas Fundamentales,2,Adrianne Cescot,acescott@edu.com,Ulrich Surridge,usurridge4r@edu.com,2.5,2021-3
Logica y Matematica Discreta,1,Neel Irlam,nirlam18@edu.com,Arny Krebs,akrebs4s@edu.com,1.3,2023-1
Logica y Matematica Discreta,1,Neel Irlam,nirlam18@edu.com,Dolli Yurmanovev,dyurmanovev4t@edu.com,1.3,2023-1
Logica y Matematica Discreta,1,Neel Irlam,nirlam18@edu.com,Hugues Mc Menamin,hmc4u@edu.com,1.3,2023-1
Logica y Matematica Discreta,1,Neel Irlam,nirlam18@edu.com,Frasier Bromfield,fbromfield4v@edu.com,1.3,2023-1
Sistemas Operativos,3,Tanitansy Dwine,tdwine20@edu.com,Gar Rushford,grushford4w@edu.com,2.7,2023-1
Sistemas Operativos,3,Tanitansy Dwine,tdwine20@edu.com,Correy OScannill,coscannill4x@edu.com,2.7,2023-1
Sistemas Operativos,3,Tanitansy Dwine,tdwine20@edu.com,Iorgos Prahl,iprahl4y@edu.com,2.7,2023-1
Sistemas Operativos,3,Tanitansy Dwine,tdwine20@edu.com,Lenee Poag,lpoag4z@edu.com,2.7,2023-1
Electiva Profesional 2,1,Dorian Bjorkan,dbjorkan1j@edu.com,Leona Birdwhistell,lbirdwhistell50@edu.com,4.8,2021-3
Electiva Profesional 2,1,Dorian Bjorkan,dbjorkan1j@edu.com,Rosa Yegorchenkov,ryegorchenkov51@edu.com,4.8,2021-3
Electiva Profesional 2,1,Dorian Bjorkan,dbjorkan1j@edu.com,Ibby Kaman,ikaman52@edu.com,4.8,2021-3
Electiva Profesional 2,1,Dorian Bjorkan,dbjorkan1j@edu.com,Jeth Almak,jalmak53@edu.com,4.8,2021-3
Inteligencia Artificial,1,Nolie Antonsson,nantonsson2a@edu.com,Harlin Fahey,hfahey54@edu.com,4.2,2023-3
Inteligencia Artificial,1,Nolie Antonsson,nantonsson2a@edu.com,Cyndy Chisnall,cchisnall55@edu.com,4.2,2023-3
Inteligencia Artificial,1,Nolie Antonsson,nantonsson2a@edu.com,Kiele Saunderson,ksaunderson56@edu.com,4.2,2023-3
Inteligencia Artificial,1,Nolie Antonsson,nantonsson2a@edu.com,Shaylah Heathcote,sheathcote57@edu.com,4.2,2023-3
Introduccion a la Ingenieria de Datos e Inteligencia Artificial,3,Dorian Bjorkan,dbjorkan1j@edu.com,Margaux Levee,mlevee58@edu.com,3.3,2022-1
Introduccion a la Ingenieria de Datos e Inteligencia Artificial,3,Dorian Bjorkan,dbjorkan1j@edu.com,Thekla Fairburn,tfairburn59@edu.com,3.3,2022-1
Introduccion a la Ingenieria de Datos e Inteligencia Artificial,3,Dorian Bjorkan,dbjorkan1j@edu.com,Meade Clethro,mclethro5a@edu.com,3.3,2022-1
Introduccion a la Ingenieria de Datos e Inteligencia Artificial,3,Dorian Bjorkan,dbjorkan1j@edu.com,Samaria Bader,sbader5b@edu.com,3.3,2022-1
Comunicación Oral y Escrita,1,Glendon Barnett,gbarnettm@edu.com,Nikolos Fenning,nfenning5c@edu.com,1.0,2021-1
Comunicación Oral y Escrita,1,Glendon Barnett,gbarnettm@edu.com,Coralyn Mousdall,cmousdall5d@edu.com,1.0,2021-1
Comunicación Oral y Escrita,1,Glendon Barnett,gbarnettm@edu.com,Fran Chasier,fchasier5e@edu.com,1.0,2021-1
Comunicación Oral y Escrita,1,Glendon Barnett,gbarnettm@edu.com,Uriah Skryne,uskryne5f@edu.com,1.0,2021-1
Innovacion y Emprendimiento,1,Isabelle Leas,ileas1v@edu.com,Bart Burnsides,bburnsides5g@edu.com,3.3,2021-3
Innovacion y Emprendimiento,1,Isabelle Leas,ileas1v@edu.com,Maurie Brade,mbrade5h@edu.com,3.3,2021-3
Innovacion y Emprendimiento,1,Isabelle Leas,ileas1v@edu.com,Christophe Duling,cduling5i@edu.com,3.3,2021-3
Innovacion y Emprendimiento,1,Isabelle Leas,ileas1v@edu.com,Naoma Eagle,neagle5j@edu.com,3.3,2021-3
Electiva profesional 4,2,Nalani Jeacock,njeacock4j@edu.com,Idaline Letchmore,iletchmore5k@edu.com,0.9,2023-1
Electiva profesional 4,2,Nalani Jeacock,njeacock4j@edu.com,Zollie Tomasoni,ztomasoni5l@edu.com,0.9,2023-1
Electiva profesional 4,2,Nalani Jeacock,njeacock4j@edu.com,Christel Brosch,cbrosch5m@edu.com,0.9,2023-1
Electiva profesional 4,2,Nalani Jeacock,njeacock4j@edu.com,Lucie Pues,lpues5n@edu.com,0.9,2023-1
Almacenamiento de datos,1,Wenda Gaskin,wgaskin2k@edu.com,Yetta Querrard,yquerrard5o@edu.com,0.3,2023-1
Almacenamiento de datos,1,Wenda Gaskin,wgaskin2k@edu.com,Gabriela Tirone,gtirone5p@edu.com,0.3,2023-1
Almacenamiento de datos,1,Wenda Gaskin,wgaskin2k@edu.com,Vin Boston,vboston5q@edu.com,0.3,2023-1
Almacenamiento de datos,1,Wenda Gaskin,wgaskin2k@edu.com,Sky Osgerby,sosgerby5r@edu.com,0.3,2023-1
Programacion,1,Marthena Bearman,mbearmanp@edu.com,Arlie Nowlan,anowlan5s@edu.com,2.4,2021-1
Programacion,1,Marthena Bearman,mbearmanp@edu.com,Niel Tuke,ntuke5t@edu.com,2.4,2021-1
Programacion,1,Marthena Bearman,mbearmanp@edu.com,Winfred Morten,wmorten5u@edu.com,2.4,2021-1
Programacion,1,Marthena Bearman,mbearmanp@edu.com,Darcy Blaymires,dblaymires5v@edu.com,2.4,2021-1
Electiva de  Ciencias Sociales,1,Elaina Baumler,ebaumler9@edu.com,Eldon Morena,emorena5w@edu.com,3.3,2021-3
Electiva de  Ciencias Sociales,1,Elaina Baumler,ebaumler9@edu.com,Adrian Wragg,awragg5x@edu.com,3.3,2021-3
Electiva de  Ciencias Sociales,1,Elaina Baumler,ebaumler9@edu.com,Dinnie Borsi,dborsi5y@edu.com,3.3,2021-3
Electiva de  Ciencias Sociales,1,Elaina Baumler,ebaumler9@edu.com,Rivalee Kirkhouse,rkirkhouse5z@edu.com,3.3,2021-3
Formacion Ciudadana I : Identidades y Pluralismo,1,Obediah Worland,oworland2g@edu.com,Breena Costy,bcosty60@edu.com,5.0,2022-3
Formacion Ciudadana I : Identidades y Pluralismo,1,Obediah Worland,oworland2g@edu.com,Clarine Dorking,cdorking61@edu.com,5.0,2022-3
Formacion Ciudadana I : Identidades y Pluralismo,1,Obediah Worland,oworland2g@edu.com,Briggs Crosseland,bcrosseland62@edu.com,5.0,2022-3
Formacion Ciudadana I : Identidades y Pluralismo,1,Obediah Worland,oworland2g@edu.com,Marv Ballach,mballach63@edu.com,5.0,2022-3
Analitica de Datos,2,Chelsea Robard,crobard1x@edu.com,Kenyon Santorini,ksantorini64@edu.com,1.9,2021-1
Analitica de Datos,2,Chelsea Robard,crobard1x@edu.com,Nicole Pennycuick,npennycuick65@edu.com,1.9,2021-1
Analitica de Datos,2,Chelsea Robard,crobard1x@edu.com,Etty Conyard,econyard66@edu.com,1.9,2021-1
Analitica de Datos,2,Chelsea Robard,crobard1x@edu.com,Perkin Nieass,pnieass67@edu.com,1.9,2021-1
Administracion para Ingenieros,2,Rani Aslen,raslen3d@edu.com,Jillayne Cassella,jcassella68@edu.com,4.7,2023-1
Administracion para Ingenieros,2,Rani Aslen,raslen3d@edu.com,Micki Duffitt,mduffitt69@edu.com,4.7,2023-1
Administracion para Ingenieros,2,Rani Aslen,raslen3d@edu.com,Corny Yerbury,cyerbury6a@edu.com,4.7,2023-1
Administracion para Ingenieros,2,Rani Aslen,raslen3d@edu.com,Ave Dallmann,adallmann6b@edu.com,4.7,2023-1
Seguridad de la Informacion,2,Piper Sieghard,psieghard2z@edu.com,Damaris McKim,dmckim6c@edu.com,4.2,2021-3
Seguridad de la Informacion,2,Piper Sieghard,psieghard2z@edu.com,Jeffy Cudihy,jcudihy6d@edu.com,4.2,2021-3
Seguridad de la Informacion,2,Piper Sieghard,psieghard2z@edu.com,Remy Canape,rcanape6e@edu.com,4.2,2021-3
Seguridad de la Informacion,2,Piper Sieghard,psieghard2z@edu.com,Jannel Goldie,jgoldie6f@edu.com,4.2,2021-3
Formacion Ciudadana III: Paz y Convivencia,1,Richard Dressel,rdressel2b@edu.com,Morrie LAbbet,mlabbet6g@edu.com,3.3,2023-1
Formacion Ciudadana III: Paz y Convivencia,1,Richard Dressel,rdressel2b@edu.com,Yvonne Boston,yboston6h@edu.com,3.3,2023-1
Formacion Ciudadana III: Paz y Convivencia,1,Richard Dressel,rdressel2b@edu.com,Garey McLagan,gmclagan6i@edu.com,3.3,2023-1
Formacion Ciudadana III: Paz y Convivencia,1,Richard Dressel,rdressel2b@edu.com,Nissy Grahl,ngrahl6j@edu.com,3.3,2023-1
Estadistica y Probabilidad I,3,Tabby Odby,todby11@edu.com,Catherina Proom,cproom6k@edu.com,2.7,2022-3
Estadistica y Probabilidad I,3,Tabby Odby,todby11@edu.com,Roman Mustard,rmustard6l@edu.com,2.7,2022-3
Estadistica y Probabilidad I,3,Tabby Odby,todby11@edu.com,Christy Liverseege,cliverseege6m@edu.com,2.7,2022-3
Estadistica y Probabilidad I,3,Tabby Odby,todby11@edu.com,Melicent Creevy,mcreevy6n@edu.com,2.7,2022-3
Formacion Ciudadana I : Identidades y Pluralismo,1,Obediah Worland,oworland2g@edu.com,Chev Fudge,cfudge6o@edu.com,1.1,2023-1
Formacion Ciudadana I : Identidades y Pluralismo,1,Obediah Worland,oworland2g@edu.com,Colver Luna,cluna6p@edu.com,1.1,2023-1
Formacion Ciudadana I : Identidades y Pluralismo,1,Obediah Worland,oworland2g@edu.com,Helene d Eye,hd6q@edu.com,1.1,2023-1
Formacion Ciudadana I : Identidades y Pluralismo,1,Obediah Worland,oworland2g@edu.com,Elvyn Ettery,eettery6r@edu.com,1.1,2023-1
Ingles 1,3,Garv Forde,gforde53@edu.com,Karita Whistlecraft,kwhistlecraft6s@edu.com,0.7,2023-3
Ingles 1,3,Garv Forde,gforde53@edu.com,Kennett Janik,kjanik6t@edu.com,0.7,2023-3
Ingles 1,3,Garv Forde,gforde53@edu.com,Quinlan Garfirth,qgarfirth6u@edu.com,0.7,2023-3
Ingles 1,3,Garv Forde,gforde53@edu.com,Rebekkah Hurst,rhurst6v@edu.com,0.7,2023-3
Sistemas Operativos,3,Tanitansy Dwine,tdwine20@edu.com,Shae Efford,sefford6w@edu.com,2.6,2023-1
Sistemas Operativos,3,Tanitansy Dwine,tdwine20@edu.com,Chalmers Cummins,ccummins6x@edu.com,2.6,2023-1
Sistemas Operativos,3,Tanitansy Dwine,tdwine20@edu.com,Zolly Bentham3,zbentham6y@edu.com,2.6,2023-1
Sistemas Operativos,3,Tanitansy Dwine,tdwine20@edu.com,Cordey Stuchbury,cstuchbury6z@edu.com,2.6,2023-1
Electiva de Lectura y Escritura,1,Hynda Van Velde,hvani@edu.com,Ravid Arney,rarney70@edu.com,1.5,2021-1
Electiva de Lectura y Escritura,1,Hynda Van Velde,hvani@edu.com,Clare Wastie,cwastie71@edu.com,1.5,2021-1
Electiva de Lectura y Escritura,1,Hynda Van Velde,hvani@edu.com,Duffy Rohmer,drohmer72@edu.com,1.5,2021-1
Electiva de Lectura y Escritura,1,Hynda Van Velde,hvani@edu.com,Norman Carthy,ncarthy73@edu.com,1.5,2021-1
Electiva Profesional 3,3,Juan Asipenko,jasipenko44@edu.com,Ainsley Swane,aswane74@edu.com,3.0,2023-1
Electiva Profesional 3,3,Juan Asipenko,jasipenko44@edu.com,Edgar Paskell,epaskell75@edu.com,3.0,2023-1
Electiva Profesional 3,3,Juan Asipenko,jasipenko44@edu.com,Jenifer McKerron,jmckerron76@edu.com,3.0,2023-1
Electiva Profesional 3,3,Juan Asipenko,jasipenko44@edu.com,Friedrich Gerson,fgerson77@edu.com,3.0,2023-1
Comunicación Oral y Escrita,2,Carmel Chappelow,cchappelow3a@edu.com,Danni Codner,dcodner78@edu.com,0.7,2023-3
Comunicación Oral y Escrita,2,Carmel Chappelow,cchappelow3a@edu.com,Raphaela Roberson,rroberson79@edu.com,0.7,2023-3
Comunicación Oral y Escrita,2,Carmel Chappelow,cchappelow3a@edu.com,Caron Heino,cheino7a@edu.com,0.7,2023-3
Comunicación Oral y Escrita,2,Carmel Chappelow,cchappelow3a@edu.com,Joete Clapson,jclapson7b@edu.com,0.7,2023-3
Legislacion y Etica en el Manejo de Datos,2,Charlotta Tatnell,ctatnell3j@edu.com,Gerry Ketchell,gketchell7c@edu.com,3.9,2023-3
Legislacion y Etica en el Manejo de Datos,2,Charlotta Tatnell,ctatnell3j@edu.com,Inger Sheffield,isheffield7d@edu.com,3.9,2023-3
Legislacion y Etica en el Manejo de Datos,2,Charlotta Tatnell,ctatnell3j@edu.com,Peggy Gillanders,pgillanders7e@edu.com,3.9,2023-3
Legislacion y Etica en el Manejo de Datos,2,Charlotta Tatnell,ctatnell3j@edu.com,Broderick Roll,broll7f@edu.com,3.9,2023-3
ETL (Extraccion,1,Whitman Laurent,wlaurent1e@edu.com,Gerome Sheal,gsheal7g@edu.com,1.8,2022-1
ETL (Extraccion,1,Whitman Laurent,wlaurent1e@edu.com,Baron Di Gregorio,bdi7h@edu.com,1.8,2022-1
ETL (Extraccion,1,Whitman Laurent,wlaurent1e@edu.com,Kenna Toleman,ktoleman7i@edu.com,1.8,2022-1
ETL (Extraccion,1,Whitman Laurent,wlaurent1e@edu.com,Dannye Rummings,drummings7j@edu.com,1.8,2022-1
Calculo 1,1,Johan Learmond,jlearmond5@edu.com,Tome Yaakov,tyaakov7k@edu.com,4.7,2022-1
Calculo 1,1,Johan Learmond,jlearmond5@edu.com,Alon Fidal,afidal7l@edu.com,4.7,2022-1
Calculo 1,1,Johan Learmond,jlearmond5@edu.com,Kamilah Boscher,kboscher7m@edu.com,4.7,2022-1
Calculo 1,1,Johan Learmond,jlearmond5@edu.com,Bellina Volett,bvolett7n@edu.com,4.7,2022-1
Ingles 4,2,Tanitansy Dwine,tdwine20@edu.com,Gabriela Steele,gsteele7o@edu.com,2.7,2022-3
Ingles 4,2,Tanitansy Dwine,tdwine20@edu.com,Christophe Janc,cjanc7p@edu.com,2.7,2022-3
Ingles 4,2,Tanitansy Dwine,tdwine20@edu.com,Cheri Anderson,canderson7q@edu.com,2.7,2022-3
Ingles 4,2,Tanitansy Dwine,tdwine20@edu.com,Corine Pepye,cpepye7r@edu.com,2.7,2022-3
Electiva Libre I,1,Ginger Goomes,ggoomes3n@edu.com,Gregory Tabord,gtabord7s@edu.com,2.6,2022-3
Electiva Libre I,1,Ginger Goomes,ggoomes3n@edu.com,Paquito Fathers,pfathers7t@edu.com,2.6,2022-3
Electiva Libre I,1,Ginger Goomes,ggoomes3n@edu.com,Mina Meikle,mmeikle7u@edu.com,2.6,2022-3
Electiva Libre I,1,Ginger Goomes,ggoomes3n@edu.com,Giusto Schleswig-Holstein,gschleswigholstein7v@edu.com,2.6,2022-3
Ingles 5,1,Rozina Yurocjkin,ryurocjkin47@edu.com,Max Bradlaugh,mbradlaugh7w@edu.com,4.3,2021-1
Ingles 5,1,Rozina Yurocjkin,ryurocjkin47@edu.com,Zahara Beal,zbeal7x@edu.com,4.3,2021-1
Ingles 5,1,Rozina Yurocjkin,ryurocjkin47@edu.com,Hildegaard Southam,hsoutham7y@edu.com,4.3,2021-1
Ingles 5,1,Rozina Yurocjkin,ryurocjkin47@edu.com,Bob Heistermann,bheistermann7z@edu.com,4.3,2021-1
Administracion para Ingenieros,1,Bridgette O' Hanvey,bo4c@edu.com,Bess Stowell,bstowell80@edu.com,3.8,2021-1
Administracion para Ingenieros,1,Bridgette O' Hanvey,bo4c@edu.com,Kassia Drysdell,kdrysdell81@edu.com,3.8,2021-1
Administracion para Ingenieros,1,Bridgette O' Hanvey,bo4c@edu.com,Prudi Deller,pdeller82@edu.com,3.8,2021-1
Administracion para Ingenieros,1,Bridgette O' Hanvey,bo4c@edu.com,Benoit Ritzman,britzman83@edu.com,3.8,2021-1
Formacion Ciudadana II: Sociedad y Estado,3,Glendon Barnett,gbarnettm@edu.com,Felic Beet,fbeet84@edu.com,0.5,2021-1
Formacion Ciudadana II: Sociedad y Estado,3,Glendon Barnett,gbarnettm@edu.com,Andrew Pleager,apleager85@edu.com,0.5,2021-1
Formacion Ciudadana II: Sociedad y Estado,3,Glendon Barnett,gbarnettm@edu.com,Carling Radke,cradke86@edu.com,0.5,2021-1
Formacion Ciudadana II: Sociedad y Estado,3,Glendon Barnett,gbarnettm@edu.com,Claiborne Mattiato,cmattiato87@edu.com,0.5,2021-1
Calculo 1,2,Del Gayton,dgayton4u@edu.com,Orlan Lince,olince88@edu.com,4.7,2022-1
Calculo 1,2,Del Gayton,dgayton4u@edu.com,Branden McGreay,bmcgreay89@edu.com,4.7,2022-1
Calculo 1,2,Del Gayton,dgayton4u@edu.com,Melonie Rubega,mrubega8a@edu.com,4.7,2022-1
Calculo 1,2,Del Gayton,dgayton4u@edu.com,Maddie Beales,mbeales8b@edu.com,4.7,2022-1
Formacion Ciudadana II: Sociedad y Estado,1,Lara Entwistle,lentwistle2@edu.com,Mariette Tallant,mtallant8c@edu.com,0.0,2023-3
Formacion Ciudadana II: Sociedad y Estado,1,Lara Entwistle,lentwistle2@edu.com,Sallee ORodane,sorodane8d@edu.com,0.0,2023-3
Formacion Ciudadana II: Sociedad y Estado,1,Lara Entwistle,lentwistle2@edu.com,Yorgos Pioli,ypioli8e@edu.com,0.0,2023-3
Formacion Ciudadana II: Sociedad y Estado,1,Lara Entwistle,lentwistle2@edu.com,Pavla Debow,pdebow8f@edu.com,0.0,2023-3
Inteligencia Artificial,3,Hamlen Bande,hbande31@edu.com,Jonie Digby,jdigby8g@edu.com,0.5,2023-3
Inteligencia Artificial,3,Hamlen Bande,hbande31@edu.com,Brook Cowley,bcowley8h@edu.com,0.5,2023-3
Inteligencia Artificial,3,Hamlen Bande,hbande31@edu.com,Bettye Dougharty,bdougharty8i@edu.com,0.5,2023-3
Inteligencia Artificial,3,Hamlen Bande,hbande31@edu.com,Cele Dineen,cdineen8j@edu.com,0.5,2023-3
Formacion Ciudadana II: Sociedad y Estado,1,Lara Entwistle,lentwistle2@edu.com,Norrie Fuggle,nfuggle8k@edu.com,0.3,2022-1
Formacion Ciudadana II: Sociedad y Estado,1,Lara Entwistle,lentwistle2@edu.com,Winny Surman-Wells,wsurmanwells8l@edu.com,0.3,2022-1
Formacion Ciudadana II: Sociedad y Estado,1,Lara Entwistle,lentwistle2@edu.com,Judah Yearns,jyearns8m@edu.com,0.3,2022-1
Formacion Ciudadana II: Sociedad y Estado,1,Lara Entwistle,lentwistle2@edu.com,Bunny Gascar,bgascar8n@edu.com,0.3,2022-1
Algebra lineal,3,Reeba Speaks,rspeaks2r@edu.com,Willetta Jewitt,wjewitt8o@edu.com,2.1,2021-3
Algebra lineal,3,Reeba Speaks,rspeaks2r@edu.com,Ingemar Jacks,ijacks8p@edu.com,2.1,2021-3
Algebra lineal,3,Reeba Speaks,rspeaks2r@edu.com,Meg Langtree,mlangtree8q@edu.com,2.1,2021-3
Algebra lineal,3,Reeba Speaks,rspeaks2r@edu.com,Heall Deamer,hdeamer8r@edu.com,2.1,2021-3
Legislacion y Etica en el Manejo de Datos,3,Edith Foro,eforox@edu.com,Freedman Drioli,fdrioli8s@edu.com,0.3,2023-3
Legislacion y Etica en el Manejo de Datos,3,Edith Foro,eforox@edu.com,Marja Philippeaux,mphilippeaux8t@edu.com,0.3,2023-3
Legislacion y Etica en el Manejo de Datos,3,Edith Foro,eforox@edu.com,Nelli Itzcak,nitzcak8u@edu.com,0.3,2023-3
Legislacion y Etica en el Manejo de Datos,3,Edith Foro,eforox@edu.com,Meara Lurriman,mlurriman8v@edu.com,0.3,2023-3
Programacion,3,Mary Birtonshaw,mbirtonshaw14@edu.com,Drusilla Fifield,dfifield8w@edu.com,1.7,2022-3
Programacion,3,Mary Birtonshaw,mbirtonshaw14@edu.com,Caterina Verman,cverman8x@edu.com,1.7,2022-3
Programacion,3,Mary Birtonshaw,mbirtonshaw14@edu.com,Rudolf Hendrichs,rhendrichs8y@edu.com,1.7,2022-3
Programacion,3,Mary Birtonshaw,mbirtonshaw14@edu.com,Malanie Hunting,mhunting8z@edu.com,1.7,2022-3
Electiva Profesional 1,3,Obediah Worland,oworland2g@edu.com,Frans Stanyan,fstanyan90@edu.com,1.8,2021-1
Electiva Profesional 1,3,Obediah Worland,oworland2g@edu.com,Gwenore Sherwell,gsherwell91@edu.com,1.8,2021-1
Electiva Profesional 1,3,Obediah Worland,oworland2g@edu.com,Jeremie Kettlestring,jkettlestring92@edu.com,1.8,2021-1
Electiva Profesional 1,3,Obediah Worland,oworland2g@edu.com,Gabi Shackel,gshackel93@edu.com,1.8,2021-1
Ingles 1,2,Hobey Karlowicz,hkarlowicz3o@edu.com,Kevin Du Hamel,kdu94@edu.com,1.8,2023-3
Ingles 1,2,Hobey Karlowicz,hkarlowicz3o@edu.com,Calvin Vallentin,cvallentin95@edu.com,1.8,2023-3
Ingles 1,2,Hobey Karlowicz,hkarlowicz3o@edu.com,Timmie Leeds,tleeds96@edu.com,1.8,2023-3
Ingles 1,2,Hobey Karlowicz,hkarlowicz3o@edu.com,Brendan Buttress,bbuttress97@edu.com,1.8,2023-3
Seguridad de la Informacion,3,Theda Petrazzi,tpetrazzi3s@edu.com,Devinne Chalder,dchalder98@edu.com,3.8,2022-1
Seguridad de la Informacion,3,Theda Petrazzi,tpetrazzi3s@edu.com,Iolanthe Curtain,icurtain99@edu.com,3.8,2022-1
Seguridad de la Informacion,3,Theda Petrazzi,tpetrazzi3s@edu.com,Bettina Hugonnet,bhugonnet9a@edu.com,3.8,2022-1
Seguridad de la Informacion,3,Theda Petrazzi,tpetrazzi3s@edu.com,Aymer Marvin,amarvin9b@edu.com,3.8,2022-1
Ingenieria y Sostenibilidad,3,Fayette Laville,flavilleq@edu.com,Carolus Banaszczyk,cbanaszczyk9c@edu.com,1.9,2022-3
Ingenieria y Sostenibilidad,3,Fayette Laville,flavilleq@edu.com,Daniele Hartrick,dhartrick9d@edu.com,1.9,2022-3
Ingenieria y Sostenibilidad,3,Fayette Laville,flavilleq@edu.com,Ortensia Baldwin,obaldwin9e@edu.com,1.9,2022-3
Ingenieria y Sostenibilidad,3,Fayette Laville,flavilleq@edu.com,Edita Trodler,etrodler9f@edu.com,1.9,2022-3
Formacion Ciudadana I : Identidades y Pluralismo,2,Rabi Iston,riston3r@edu.com,Ann-marie Driscoll,adriscoll9g@edu.com,1.7,2021-3
Formacion Ciudadana I : Identidades y Pluralismo,2,Rabi Iston,riston3r@edu.com,Hurlee Jelley,hjelley9h@edu.com,1.7,2021-3
Formacion Ciudadana I : Identidades y Pluralismo,2,Rabi Iston,riston3r@edu.com,Jennette Borkett,jborkett9i@edu.com,1.7,2021-3
Formacion Ciudadana I : Identidades y Pluralismo,2,Rabi Iston,riston3r@edu.com,Derrik Blackaller,dblackaller9j@edu.com,1.7,2021-3
Seminario de Ing. de Datos e IA,2,Reynold Wolstencroft,rwolstencroft3i@edu.com,Rockey Stambridge,rstambridge9k@edu.com,1.8,2023-1
Seminario de Ing. de Datos e IA,2,Reynold Wolstencroft,rwolstencroft3i@edu.com,Clarine Giurio,cgiurio9l@edu.com,1.8,2023-1
Seminario de Ing. de Datos e IA,2,Reynold Wolstencroft,rwolstencroft3i@edu.com,Kath Fells,kfells9m@edu.com,1.8,2023-1
Seminario de Ing. de Datos e IA,2,Reynold Wolstencroft,rwolstencroft3i@edu.com,Gayla Grisdale,ggrisdale9n@edu.com,1.8,2023-1
Legislacion y Etica en el Manejo de Datos,3,Edith Foro,eforox@edu.com,Rufus Gilders,rgilders9o@edu.com,3.1,2021-1
Legislacion y Etica en el Manejo de Datos,3,Edith Foro,eforox@edu.com,Garry Boards,gboards9p@edu.com,3.1,2021-1
Legislacion y Etica en el Manejo de Datos,3,Edith Foro,eforox@edu.com,Natasha Tichner,ntichner9q@edu.com,3.1,2021-1
Legislacion y Etica en el Manejo de Datos,3,Edith Foro,eforox@edu.com,Dev Humphery,dhumphery9r@edu.com,3.1,2021-1
