id,nombreCurso,grupo,profesor,correoProfesor,nombreEstudiante,correoEstudiante,nota,periodo
4363.0,Electiva de  Ciencias Sociales,1.0,Carmela Doblin,cdoblin4h@edu.com,Selie Oxborrow,soxborrowb2@edu.com,3.5,2021-3
4364.0,Electiva de  Ciencias Sociales,1.0,Carmela Doblin,cdoblin4h@edu.com,Regan MacKintosh,rmackintoshb3@edu.com,3.6,2021-3
4365.0,Electiva de  Ciencias Sociales,1.0,Carmela Doblin,cdoblin4h@edu.com,Bryan Mowsley,bmowsleyb4@edu.com,1.8,2021-3
4366.0,Matemáticas Fundamentales,2.0,Obediah Worland,oworland2g@edu.com,Tonya Thoday,tthodayb5@edu.com,4.8,2021-3
4367.0,Matemáticas Fundamentales,2.0,Obediah Worland,oworland2g@edu.com,Fred Melland,fmellandb6@edu.com,2.6,2021-3
4368.0,Matemáticas Fundamentales,2.0,Obediah Worland,oworland2g@edu.com,Pascal Ornells,pornellsb7@edu.com,4.1,2021-3
4369.0,Matemáticas Fundamentales,2.0,Obediah Worland,oworland2g@edu.com,Amy Iacavone,aiacavoneb8@edu.com,0.6,2021-3
4370.0,Matemáticas Fundamentales,2.0,Obediah Worland,oworland2g@edu.com,Julina Annatt,jannattb9@edu.com,2.5,2021-3
4371.0,Formación Ciudadana III: Paz y Convivencia,3.0,Tabitha Edgcombe,tedgcombee@edu.com,Brett Krzysztof,bkrzysztofba@edu.com,2.7,2023-3
4372.0,Formación Ciudadana III: Paz y Convivencia,3.0,Tabitha Edgcombe,tedgcombee@edu.com,Raf Greggs,rgreggsbb@edu.com,4.0,2023-3
4373.0,Formación Ciudadana III: Paz y Convivencia,3.0,Tabitha Edgcombe,tedgcombee@edu.com,Ruben Cullum,rcullumbc@edu.com,0.7,2023-3
4374.0,Formación Ciudadana III: Paz y Convivencia,3.0,Tabitha Edgcombe,tedgcombee@edu.com,Humphrey Rash,hrashbd@edu.com,0.6,2023-3
4375.0,Formación Ciudadana III: Paz y Convivencia,3.0,Tabitha Edgcombe,tedgcombee@edu.com,Mirelle Dilawey,mdilaweybe@edu.com,0.2,2023-3
4376.0,Matemáticas Fundamentales,1.0,Fayette Laville,flavilleq@edu.com,Trisha Roast,troastbf@edu.com,0.6,2022-1
4377.0,Matemáticas Fundamentales,1.0,Fayette Laville,flavilleq@edu.com,Ludvig Wicher,lwicherbg@edu.com,2.5,2022-1
4378.0,Matemáticas Fundamentales,1.0,Fayette Laville,flavilleq@edu.com,Shurlocke Lutwidge,slutwidgebh@edu.com,1.7,2022-1
4379.0,Matemáticas Fundamentales,1.0,Fayette Laville,flavilleq@edu.com,Clari Whitelaw,cwhitelawbi@edu.com,3.2,2022-1
4380.0,Matemáticas Fundamentales,1.0,Fayette Laville,flavilleq@edu.com,Reilly Panter,rpanterbj@edu.com,3.9,2022-1
4381.0,Seguridad de la Información,1.0,Gib Peachman,gpeachman2u@edu.com,Aharon Cockill,acockillbk@edu.com,0.2,2024-3
4382.0,Seguridad de la Información,1.0,Gib Peachman,gpeachman2u@edu.com,Kaycee Longfield,klongfieldbl@edu.com,4.7,2024-3
4383.0,Seguridad de la Información,1.0,Gib Peachman,gpeachman2u@edu.com,Giraldo Elloway,gellowaybm@edu.com,0.2,2024-3
4384.0,Seguridad de la Información,1.0,Gib Peachman,gpeachman2u@edu.com,Allyson Kernley,akernleybn@edu.com,0.5,2024-3
4385.0,Seguridad de la Información,1.0,Gib Peachman,gpeachman2u@edu.com,Letisha Murkus,lmurkusbo@edu.com,4.7,2024-3
4386.0,Formación Ciudadana III: Paz y Convivencia,1.0,Ana Mar?a L?pez,director@edu.com,Cobbie Roskams,croskamsbp@edu.com,1.4,2024-1
4387.0,Formación Ciudadana III: Paz y Convivencia,1.0,Ana Mar?a L?pez,director@edu.com,Gray Byham,gbyhambq@edu.com,1.4,2024-1
4388.0,Formación Ciudadana III: Paz y Convivencia,1.0,Ana Mar?a L?pez,director@edu.com,Ronald Yakuntsov,ryakuntsovbr@edu.com,0.5,2024-1
4389.0,Formación Ciudadana III: Paz y Convivencia,1.0,Ana Mar?a L?pez,director@edu.com,Leif Todeo,ltodeobs@edu.com,2.8,2024-1
4390.0,Formación Ciudadana III: Paz y Convivencia,1.0,Ana Mar?a L?pez,director@edu.com,Darrell Bermingham,dberminghambt@edu.com,0.4,2024-1
4391.0,Comunicación Oral y Escrita,3.0,Rosalinde Warbey,rwarbey42@edu.com,Derek Teal,dtealbu@edu.com,0.9,2024-1
4392.0,Comunicación Oral y Escrita,3.0,Rosalinde Warbey,rwarbey42@edu.com,Sayre Dowdney,sdowdneybv@edu.com,2.1,2024-1
4393.0,Comunicación Oral y Escrita,3.0,Rosalinde Warbey,rwarbey42@edu.com,Rene Linney,rlinneybw@edu.com,1.4,2024-1
4394.0,Comunicación Oral y Escrita,3.0,Rosalinde Warbey,rwarbey42@edu.com,Mollie Neilands,mneilandsbx@edu.com,2.6,2024-1
4395.0,Comunicación Oral y Escrita,3.0,Rosalinde Warbey,rwarbey42@edu.com,Giraldo Foy,gfoyby@edu.com,1.5,2024-1
4396.0,Legislación y Ética en el Manejo de Datos,4.0,Sherie Edmons,sedmons4@edu.com,Don Petranek,dpetranekbz@edu.com,0.2,2021-3
4397.0,Legislación y Ética en el Manejo de Datos,4.0,Sherie Edmons,sedmons4@edu.com,Brigit Ackrill,backrillc0@edu.com,2.2,2021-3
4398.0,Legislación y Ética en el Manejo de Datos,4.0,Sherie Edmons,sedmons4@edu.com,Geoff Nashe,gnashec1@edu.com,0.5,2021-3
4399.0,Legislación y Ética en el Manejo de Datos,4.0,Sherie Edmons,sedmons4@edu.com,Bernardina Segge,bseggec2@edu.com,3.6,2021-3
4400.0,Legislación y Ética en el Manejo de Datos,4.0,Sherie Edmons,sedmons4@edu.com,Kimberley Adami,kadamic3@edu.com,3.8,2021-3
4401.0,Lógica y Matemática Discreta,2.0,Marthena Bearman,mbearmanp@edu.com,Garold Bolesworth,gbolesworthc4@edu.com,3.1,2022-1
4402.0,Lógica y Matemática Discreta,2.0,Marthena Bearman,mbearmanp@edu.com,Giorgio Alyoshin,galyoshinc5@edu.com,1.4,2022-1
4403.0,Lógica y Matemática Discreta,2.0,Marthena Bearman,mbearmanp@edu.com,Anabella Aisthorpe,aaisthorpec6@edu.com,0.7,2022-1
4404.0,Lógica y Matemática Discreta,2.0,Marthena Bearman,mbearmanp@edu.com,Killian Sydes,ksydesc7@edu.com,2.1,2022-1
4405.0,Lógica y Matemática Discreta,2.0,Marthena Bearman,mbearmanp@edu.com,Gilda Walsh,gwalshc8@edu.com,1.0,2022-1
4406.0,Inteligencia Artificial,4.0,Barri Skipsea,bskipsea2f@edu.com,Audra Romeo,aromeoc9@edu.com,0.2,2024-3
4407.0,Inteligencia Artificial,4.0,Barri Skipsea,bskipsea2f@edu.com,Mile Harty,mhartyca@edu.com,4.1,2024-3
4408.0,Inteligencia Artificial,4.0,Barri Skipsea,bskipsea2f@edu.com,Welsh Chantrell,wchantrellcb@edu.com,4.8,2024-3
4409.0,Inteligencia Artificial,4.0,Barri Skipsea,bskipsea2f@edu.com,Maris Charker,mcharkercc@edu.com,3.8,2024-3
4410.0,Inteligencia Artificial,4.0,Barri Skipsea,bskipsea2f@edu.com,Marita Bartoshevich,mbartoshevichcd@edu.com,5.0,2024-3
4411.0,Ingeniería y Sostenibilidad,2.0,Clem Branni,cbrannib@edu.com,Byrle Steeples,bsteeplesce@edu.com,1.2,2022-3
4412.0,Ingeniería y Sostenibilidad,2.0,Clem Branni,cbrannib@edu.com,Annalise Tixall,atixallcg@edu.com,1.9,2022-3
4413.0,Ingeniería y Sostenibilidad,2.0,Clem Branni,cbrannib@edu.com,Artemas Reeks,areeksch@edu.com,4.8,2022-3
4414.0,Ingeniería y Sostenibilidad,2.0,Clem Branni,cbrannib@edu.com,Jaime Jahner,jjahnerci@edu.com,0.7,2022-3
4415.0,Ingeniería y Sostenibilidad,2.0,Clem Branni,cbrannib@edu.com,Nikos Langeren,nlangerencj@edu.com,3.2,2022-3
4416.0,Formación Ciudadana III: Paz y Convivencia,1.0,Ana Mar?a L?pez,director@edu.com,Cy Poe,cpoeck@edu.com,1.6,2024-3
4417.0,Formación Ciudadana III: Paz y Convivencia,1.0,Ana Mar?a L?pez,director@edu.com,Garrik Dear,gdearcl@edu.com,4.0,2024-3
4418.0,Formación Ciudadana III: Paz y Convivencia,1.0,Ana Mar?a L?pez,director@edu.com,Isacco Gricewood,igricewoodcm@edu.com,0.3,2024-3
4419.0,Formación Ciudadana III: Paz y Convivencia,1.0,Ana Mar?a L?pez,director@edu.com,Carny McFie,cmcfiecn@edu.com,2.9,2024-3
4420.0,Formación Ciudadana III: Paz y Convivencia,1.0,Ana Mar?a L?pez,director@edu.com,Caritta MacCrachen,cmaccrachenco@edu.com,0.8,2024-3
4421.0,Innovación y Emprendimiento,3.0,Anissa Fishbie,afishbie1f@edu.com,Lorry Elsbury,lelsburycp@edu.com,2.6,2021-3
4422.0,Innovación y Emprendimiento,3.0,Anissa Fishbie,afishbie1f@edu.com,Danna Yerrington,dyerringtoncq@edu.com,1.0,2021-3
4423.0,Innovación y Emprendimiento,3.0,Anissa Fishbie,afishbie1f@edu.com,Ingunna Glynne,iglynnecr@edu.com,3.6,2021-3
4424.0,Innovación y Emprendimiento,3.0,Anissa Fishbie,afishbie1f@edu.com,Rosetta Snowsill,rsnowsillcs@edu.com,0.9,2021-3
4425.0,Innovación y Emprendimiento,3.0,Anissa Fishbie,afishbie1f@edu.com,Charyl Pestell,cpestellct@edu.com,1.4,2021-3
4426.0,Programación,1.0,Rozina Yurocjkin,ryurocjkin47@edu.com,Iseabal Wildin,iwildincu@edu.com,2.9,2023-3
4427.0,Programación,1.0,Rozina Yurocjkin,ryurocjkin47@edu.com,Edik Bog,ebogcv@edu.com,4.5,2023-3
4428.0,Programación,1.0,Rozina Yurocjkin,ryurocjkin47@edu.com,Jermaine Denmead,jdenmeadcw@edu.com,0.7,2023-3
4429.0,Programación,1.0,Rozina Yurocjkin,ryurocjkin47@edu.com,Carmina Tewkesbury.,ctewkesburycx@edu.com,4.3,2023-3
4430.0,Programación,1.0,Rozina Yurocjkin,ryurocjkin47@edu.com,Arleta Thundercliffe,athundercliffecy@edu.com,1.3,2023-3
4431.0,Estadística y Probabilidad II,2.0,Brande Doonican,bdoonican2y@edu.com,Lona Lantiff,llantiffcz@edu.com,2.8,2023-1
4432.0,Estadística y Probabilidad II,2.0,Brande Doonican,bdoonican2y@edu.com,Bram Allmond,ballmondd0@edu.com,1.1,2023-1
4433.0,Estadística y Probabilidad II,2.0,Brande Doonican,bdoonican2y@edu.com,Shaun Rimbault,srimbaultd1@edu.com,4.2,2023-1
4434.0,Estadística y Probabilidad II,2.0,Brande Doonican,bdoonican2y@edu.com,Milt Willbourne,mwillbourned2@edu.com,3.2,2023-1
4435.0,Estadística y Probabilidad II,2.0,Brande Doonican,bdoonican2y@edu.com,Carmel Purseglove,cpursegloved3@edu.com,2.3,2023-1
4436.0,Electiva Profesional 2,1.0,Franchot Jorden,fjorden3e@edu.com,Anjanette Curston,acurstond4@edu.com,5.0,2023-3
4437.0,Electiva Profesional 2,1.0,Franchot Jorden,fjorden3e@edu.com,Aubrey Thoumas,athoumasd5@edu.com,4.1,2023-3
4438.0,Electiva Profesional 2,1.0,Franchot Jorden,fjorden3e@edu.com,Martie Atty,mattyd6@edu.com,2.0,2023-3
4439.0,Electiva Profesional 2,1.0,Franchot Jorden,fjorden3e@edu.com,Ludvig Killingbeck,lkillingbeckd7@edu.com,3.2,2023-3
4440.0,Electiva Profesional 2,1.0,Franchot Jorden,fjorden3e@edu.com,Zarla Fentem,zfentemd8@edu.com,2.2,2023-3
4441.0,Estadística y Probabilidad I,3.0,Jerrome Chafer,jchafer2q@edu.com,Boote Gramer,bgramerd9@edu.com,1.1,2021-3
4442.0,Estadística y Probabilidad I,3.0,Jerrome Chafer,jchafer2q@edu.com,Raimondo Stenyng,rstenyngda@edu.com,1.6,2021-3
4443.0,Estadística y Probabilidad I,3.0,Jerrome Chafer,jchafer2q@edu.com,Stephana Proswell,sproswelldb@edu.com,0.2,2021-3
4444.0,Estadística y Probabilidad I,3.0,Jerrome Chafer,jchafer2q@edu.com,Kayne Worpole,kworpoledc@edu.com,3.8,2021-3
4445.0,Estadística y Probabilidad I,3.0,Jerrome Chafer,jchafer2q@edu.com,Cecile Dorro,cdorrodd@edu.com,3.9,2021-3
4446.0,Ingles 4,4.0,Hynda Van Velde,hvani@edu.com,Brittan Sudddard,bsudddardde@edu.com,3.4,2021-1
4447.0,Ingles 4,4.0,Hynda Van Velde,hvani@edu.com,Wolfy Joss,wjossdf@edu.com,2.0,2021-1
4448.0,Ingles 4,4.0,Hynda Van Velde,hvani@edu.com,Cynde Founds,cfoundsdg@edu.com,1.8,2021-1
4449.0,Ingles 4,4.0,Hynda Van Velde,hvani@edu.com,Danny Gately,dgatelydh@edu.com,4.6,2021-1
4450.0,Ingles 4,4.0,Hynda Van Velde,hvani@edu.com,Judas Legerton,jlegertondi@edu.com,0.8,2021-1
4451.0,Cálculo 2,1.0,Florina Sandlin,fsandlin3t@edu.com,Keene Attridge,kattridgedj@edu.com,4.3,2024-3
4452.0,Cálculo 2,1.0,Florina Sandlin,fsandlin3t@edu.com,Vance Harriott,vharriottdk@edu.com,3.7,2024-3
4453.0,Cálculo 2,1.0,Florina Sandlin,fsandlin3t@edu.com,Eduardo Le Fevre,eledl@edu.com,1.4,2024-3
4454.0,Cálculo 2,1.0,Florina Sandlin,fsandlin3t@edu.com,Susanetta Graysmark,sgraysmarkdm@edu.com,0.0,2024-3
4455.0,Cálculo 2,1.0,Florina Sandlin,fsandlin3t@edu.com,Rhetta Keetley,rkeetleydn@edu.com,2.4,2024-3
4456.0,Ingles 3,4.0,Erena Bruggen,ebruggen3h@edu.com,Madelin Curtain,mcurtaindo@edu.com,4.0,2023-1
4457.0,Ingles 3,4.0,Erena Bruggen,ebruggen3h@edu.com,Rogerio Masser,rmasserdp@edu.com,0.5,2023-1
4458.0,Ingles 3,4.0,Erena Bruggen,ebruggen3h@edu.com,Flor Cloke,fclokedq@edu.com,2.6,2023-1
4459.0,Ingles 3,4.0,Erena Bruggen,ebruggen3h@edu.com,Brose Gales,bgalesdr@edu.com,0.2,2023-1
4460.0,Ingles 3,4.0,Erena Bruggen,ebruggen3h@edu.com,Tybie ODevey,todeveyds@edu.com,0.3,2023-1
4461.0,Comunicación Oral y Escrita,1.0,Albina Tiffin,atiffin4i@edu.com,Gabriellia Urridge,gurridgedt@edu.com,1.4,2024-3
4462.0,Comunicación Oral y Escrita,1.0,Albina Tiffin,atiffin4i@edu.com,Truda Ellingsworth,tellingsworthdu@edu.com,4.5,2024-3
4463.0,Comunicación Oral y Escrita,1.0,Albina Tiffin,atiffin4i@edu.com,Lynnett Dionsetti,ldionsettidv@edu.com,5.0,2024-3
4464.0,Comunicación Oral y Escrita,1.0,Albina Tiffin,atiffin4i@edu.com,Jamison Scholfield,jscholfielddw@edu.com,1.3,2024-3
4465.0,Comunicación Oral y Escrita,1.0,Albina Tiffin,atiffin4i@edu.com,Arin Loines,aloinesdx@edu.com,2.0,2024-3
4466.0,Formación Ciudadana III: Paz y Convivencia,1.0,Ana Mar?a L?pez,director@edu.com,Bayard Dameisele,bdameiseledy@edu.com,1.4,2023-3
4467.0,Formación Ciudadana III: Paz y Convivencia,1.0,Ana Mar?a L?pez,director@edu.com,Eolanda Brenston,ebrenstondz@edu.com,4.9,2023-3
4468.0,Formación Ciudadana III: Paz y Convivencia,1.0,Ana Mar?a L?pez,director@edu.com,Barclay Iwanicki,biwanickie0@edu.com,0.9,2023-3
4469.0,Formación Ciudadana III: Paz y Convivencia,1.0,Ana Mar?a L?pez,director@edu.com,Dwain Alden,daldene1@edu.com,3.1,2023-3
4470.0,Formación Ciudadana III: Paz y Convivencia,1.0,Ana Mar?a L?pez,director@edu.com,Laurent Sabatini,lsabatinie3@edu.com,2.8,2023-3
4471.0,Ingles 1,1.0,Lauralee Grafhom,lgrafhom30@edu.com,Hercules Sambell,hsambelle4@edu.com,0.0,2021-1
4472.0,Ingles 1,1.0,Lauralee Grafhom,lgrafhom30@edu.com,Tommi Dranfield,tdranfielde5@edu.com,1.4,2021-1
4473.0,Ingles 1,1.0,Lauralee Grafhom,lgrafhom30@edu.com,Bink Halpen,bhalpene6@edu.com,2.9,2021-1
4474.0,Ingles 1,1.0,Lauralee Grafhom,lgrafhom30@edu.com,Lewie Pocock,lpococke7@edu.com,1.5,2021-1
4475.0,Ingles 1,1.0,Lauralee Grafhom,lgrafhom30@edu.com,Delcine Clausen,dclausene8@edu.com,4.9,2021-1
4476.0,Electiva de Lectura y Escritura,1.0,Tomkin McCart,tmccart55@edu.com,Rayner Brychan,rbrychane9@edu.com,4.6,2024-3
4477.0,Electiva de Lectura y Escritura,1.0,Tomkin McCart,tmccart55@edu.com,Damara Huckster,dhucksterea@edu.com,1.9,2024-3
4478.0,Electiva de Lectura y Escritura,1.0,Tomkin McCart,tmccart55@edu.com,King Pietzke,kpietzkeeb@edu.com,0.5,2024-3
4479.0,Electiva de Lectura y Escritura,1.0,Tomkin McCart,tmccart55@edu.com,Carey Vasiliu,cvasiliuec@edu.com,4.0,2024-3
4480.0,Electiva de Lectura y Escritura,1.0,Tomkin McCart,tmccart55@edu.com,Kienan Flint,kflinted@edu.com,0.5,2024-3
4481.0,Formación Ciudadana I : Identidades y Pluralismo,3.0,Kathy Hake,khake1u@edu.com,Peterus Reddoch,preddochee@edu.com,0.5,2024-3
4482.0,Formación Ciudadana I : Identidades y Pluralismo,3.0,Kathy Hake,khake1u@edu.com,Melisande Tebbett,mtebbettef@edu.com,4.8,2024-3
4483.0,Formación Ciudadana I : Identidades y Pluralismo,3.0,Kathy Hake,khake1u@edu.com,Odele Hallatt,ohallatteg@edu.com,2.5,2024-3
4484.0,Formación Ciudadana I : Identidades y Pluralismo,3.0,Kathy Hake,khake1u@edu.com,Rene Phonix,rphonixeh@edu.com,2.8,2024-3
4485.0,Formación Ciudadana I : Identidades y Pluralismo,3.0,Kathy Hake,khake1u@edu.com,Gaynor Loveless,glovelessei@edu.com,0.5,2024-3
4486.0,Inteligencia Artificial,4.0,Barri Skipsea,bskipsea2f@edu.com,Kasper Stovine,kstovineej@edu.com,2.3,2023-3
4487.0,Inteligencia Artificial,4.0,Barri Skipsea,bskipsea2f@edu.com,Ruddy Hounsham,rhounshamek@edu.com,2.3,2023-3
4488.0,Inteligencia Artificial,4.0,Barri Skipsea,bskipsea2f@edu.com,Emmit Stitson,estitsonel@edu.com,1.3,2023-3
4489.0,Inteligencia Artificial,4.0,Barri Skipsea,bskipsea2f@edu.com,Lorelle Tregenna,ltregennaem@edu.com,2.3,2023-3
4490.0,Inteligencia Artificial,4.0,Barri Skipsea,bskipsea2f@edu.com,Weidar Gyorffy,wgyorffyen@edu.com,2.0,2023-3
4491.0,Ingeniería y Sostenibilidad,2.0,Clem Branni,cbrannib@edu.com,Conchita Lack,clackeo@edu.com,1.4,2024-3
4492.0,Ingeniería y Sostenibilidad,2.0,Clem Branni,cbrannib@edu.com,Dyanna Donhardt,ddonhardtep@edu.com,2.1,2024-3
4493.0,Ingeniería y Sostenibilidad,2.0,Clem Branni,cbrannib@edu.com,Minda Livesey,mliveseyeq@edu.com,2.9,2024-3
4494.0,Ingeniería y Sostenibilidad,2.0,Clem Branni,cbrannib@edu.com,Sam Robertucci,srobertuccier@edu.com,0.2,2024-3
4495.0,Ingeniería y Sostenibilidad,2.0,Clem Branni,cbrannib@edu.com,Chelsie Lukins,clukinses@edu.com,1.4,2024-3
4496.0,ETL (Extracción Transformación y Carga),1.0,Ariella Mixon,amixon4v@edu.com,Harlie Fochs,hfochset@edu.com,0.3,2022-3
4497.0,ETL (Extracción Transformación y Carga),1.0,Ariella Mixon,amixon4v@edu.com,Christophorus Durden,cdurdeneu@edu.com,0.0,2022-3
4498.0,ETL (Extracción Transformación y Carga),1.0,Ariella Mixon,amixon4v@edu.com,Blinnie Chevalier,bchevalierev@edu.com,0.6,2022-3
4499.0,ETL (Extracción Transformación y Carga),1.0,Ariella Mixon,amixon4v@edu.com,Agna Harvey,aharveyew@edu.com,4.7,2022-3
4500.0,ETL (Extracción Transformación y Carga),1.0,Ariella Mixon,amixon4v@edu.com,Verney Nesbeth,vnesbethex@edu.com,2.7,2022-3
4501.0,Electiva Profesional 5,4.0,Alexandre Alvy,aalvy4w@edu.com,Ransell Cowill,rcowilley@edu.com,3.0,2024-3
4502.0,Electiva Profesional 5,4.0,Alexandre Alvy,aalvy4w@edu.com,Lavina Josse,ljosseez@edu.com,0.2,2024-3
4503.0,Electiva Profesional 5,4.0,Alexandre Alvy,aalvy4w@edu.com,Durward Pietrzak,dpietrzakf0@edu.com,1.3,2024-3
4504.0,Electiva Profesional 5,4.0,Alexandre Alvy,aalvy4w@edu.com,Erv Falshaw,efalshawf1@edu.com,4.1,2024-3
4505.0,Electiva Profesional 5,4.0,Alexandre Alvy,aalvy4w@edu.com,Marys Moehler,mmoehlerf2@edu.com,3.5,2024-3
4506.0,Seguridad de la Información,4.0,Carmel Chappelow,cchappelow3a@edu.com,Tine Matskevich,tmatskevichf3@edu.com,1.9,2021-3
4507.0,Seguridad de la Información,4.0,Carmel Chappelow,cchappelow3a@edu.com,Bibbye Royston,broystonf4@edu.com,3.0,2021-3
4508.0,Seguridad de la Información,4.0,Carmel Chappelow,cchappelow3a@edu.com,Margeaux Sagar,msagarf5@edu.com,2.0,2021-3
4509.0,Seguridad de la Información,4.0,Carmel Chappelow,cchappelow3a@edu.com,Alic De Meis,adef6@edu.com,0.5,2021-3
4510.0,Seguridad de la Información,4.0,Carmel Chappelow,cchappelow3a@edu.com,Amberly MacPeice,amacpeicef7@edu.com,0.3,2021-3
4511.0,Electiva de  Ciencias Sociales,3.0,Charlotta Tatnell,ctatnell3j@edu.com,Roselia Kerrigan,rkerriganf8@edu.com,4.4,2024-1
4512.0,Electiva de  Ciencias Sociales,3.0,Charlotta Tatnell,ctatnell3j@edu.com,Brigit Cornilleau,bcornilleauf9@edu.com,3.3,2024-1
4513.0,Electiva de  Ciencias Sociales,3.0,Charlotta Tatnell,ctatnell3j@edu.com,Sloane Siburn,ssiburnfa@edu.com,2.7,2024-1
4514.0,Electiva de  Ciencias Sociales,3.0,Charlotta Tatnell,ctatnell3j@edu.com,Emelyne Rolph,erolphfb@edu.com,1.6,2024-1
4515.0,Electiva de  Ciencias Sociales,3.0,Charlotta Tatnell,ctatnell3j@edu.com,Wadsworth Olivella,wolivellafc@edu.com,1.5,2024-1
4516.0,Lógica y Matemática Discreta,4.0,Kissee Giovani,kgiovani4f@edu.com,Clari Lemon,clemonfd@edu.com,1.3,2021-3
4517.0,Lógica y Matemática Discreta,4.0,Kissee Giovani,kgiovani4f@edu.com,Ivett Alps,ialpsfe@edu.com,3.9,2021-3
4518.0,Lógica y Matemática Discreta,4.0,Kissee Giovani,kgiovani4f@edu.com,Rolland Cripin,rcripinff@edu.com,0.8,2021-3
4519.0,Lógica y Matemática Discreta,4.0,Kissee Giovani,kgiovani4f@edu.com,Farica Valens-Smith,fvalenssmithfg@edu.com,0.3,2021-3
4520.0,Lógica y Matemática Discreta,4.0,Kissee Giovani,kgiovani4f@edu.com,Hayward Lavis,hlavisfh@edu.com,2.3,2021-3
4521.0,Sistemas Operativos,1.0,Shelley Imlach,simlach2o@edu.com,Maximo Fordy,mfordyfi@edu.com,1.9,2022-3
4522.0,Sistemas Operativos,1.0,Shelley Imlach,simlach2o@edu.com,Giovanna Sesser,gsesserfj@edu.com,2.7,2022-3
4523.0,Sistemas Operativos,1.0,Shelley Imlach,simlach2o@edu.com,Bettine Ellsom,bellsomfk@edu.com,2.9,2022-3
4524.0,Sistemas Operativos,1.0,Shelley Imlach,simlach2o@edu.com,Beck Paoletto,bpaolettofl@edu.com,2.2,2022-3
4525.0,Sistemas Operativos,1.0,Shelley Imlach,simlach2o@edu.com,Tuesday Huske,thuskefm@edu.com,3.4,2022-3
4526.0,Electiva Profesional 2,2.0,Clem Branni,cbrannib@edu.com,Caria Hurdman,churdmanfn@edu.com,0.1,2022-3
4527.0,Electiva Profesional 2,2.0,Clem Branni,cbrannib@edu.com,Charmaine Yakobovicz,cyakoboviczfo@edu.com,2.8,2022-3
4528.0,Electiva Profesional 2,2.0,Clem Branni,cbrannib@edu.com,Norton Domeney,ndomeneyfp@edu.com,0.9,2022-3
4529.0,Electiva Profesional 2,2.0,Clem Branni,cbrannib@edu.com,Hedda Breinlein,hbreinleinfq@edu.com,1.7,2022-3
4530.0,Electiva Profesional 2,2.0,Clem Branni,cbrannib@edu.com,Gunther Ronci,groncifr@edu.com,2.7,2022-3
4531.0,Cálculo 1,1.0,Freud Palatino,fpalatino3b@edu.com,Shela Ranyard,sranyardfs@edu.com,4.5,2023-1
4532.0,Cálculo 1,1.0,Freud Palatino,fpalatino3b@edu.com,Job Hawksby,jhawksbyft@edu.com,4.7,2023-1
4533.0,Cálculo 1,1.0,Freud Palatino,fpalatino3b@edu.com,Flor Pilkington,fpilkingtonfu@edu.com,4.3,2023-1
4534.0,Cálculo 1,1.0,Freud Palatino,fpalatino3b@edu.com,Branden Shotboulte,bshotboultefv@edu.com,2.7,2023-1
4535.0,Cálculo 1,1.0,Freud Palatino,fpalatino3b@edu.com,Martina Larter,mlarterfw@edu.com,0.1,2023-1
4536.0,Álgebra lineal,2.0,Sisile Raspin,sraspin1a@edu.com,Jolynn Drioli,jdriolifx@edu.com,5.0,2024-3
4537.0,Álgebra lineal,2.0,Sisile Raspin,sraspin1a@edu.com,Duke Pautot,dpautotfy@edu.com,3.9,2024-3
4538.0,Álgebra lineal,2.0,Sisile Raspin,sraspin1a@edu.com,Lowrance Quayle,lquaylefz@edu.com,2.9,2024-3
4539.0,Álgebra lineal,2.0,Sisile Raspin,sraspin1a@edu.com,Dela Claricoates,dclaricoatesg0@edu.com,2.9,2024-3
4540.0,Álgebra lineal,2.0,Sisile Raspin,sraspin1a@edu.com,Andeee Christou,achristoug1@edu.com,4.1,2024-3
4541.0,Redes e Infraestructura,4.0,Odessa Scotchbourouge,oscotchbourouge1r@edu.com,Dulce Downton,ddowntong2@edu.com,2.2,2023-1
4542.0,Redes e Infraestructura,4.0,Odessa Scotchbourouge,oscotchbourouge1r@edu.com,Nanete Dannehl,ndannehlg3@edu.com,4.4,2023-1
4543.0,Redes e Infraestructura,4.0,Odessa Scotchbourouge,oscotchbourouge1r@edu.com,Janine Hulett,jhulettg4@edu.com,1.9,2023-1
4544.0,Redes e Infraestructura,4.0,Odessa Scotchbourouge,oscotchbourouge1r@edu.com,Dilly Boyer,dboyerg5@edu.com,2.4,2023-1
4545.0,Redes e Infraestructura,4.0,Odessa Scotchbourouge,oscotchbourouge1r@edu.com,Christie Caplan,ccaplang6@edu.com,0.4,2023-1
4546.0,Redes e Infraestructura,1.0,Christy Brodeau,cbrodeau2j@edu.com,Rica Sidry,rsidryg7@edu.com,4.2,2023-3
4547.0,Redes e Infraestructura,1.0,Christy Brodeau,cbrodeau2j@edu.com,Consalve Cohan,ccohang8@edu.com,2.8,2023-3
4548.0,Redes e Infraestructura,1.0,Christy Brodeau,cbrodeau2j@edu.com,Iorgos Peartree,ipeartreeg9@edu.com,1.6,2023-3
4549.0,Redes e Infraestructura,1.0,Christy Brodeau,cbrodeau2j@edu.com,Devy Mc Corley,dmcga@edu.com,4.1,2023-3
4550.0,Redes e Infraestructura,1.0,Christy Brodeau,cbrodeau2j@edu.com,Dud Wright,dwrightgb@edu.com,2.4,2023-3
