usuario,contrasena,nombre,correo,paisOrigen,necesidadesEspecialesEducacion,genero,estadoCivil,prestamo,beca,desplazado,totalCreditos
kfletcherjd,oW2?+lqS<a4T,Klarika Fletcher,kfletcherjd@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
kfreebernerb,kA9Yvu<c?Z,Ketti Freeberne,kfreebernerb@edu.com,Portugal,no,Femenino,Soltero,si,no,no,3.0
kfulepld,zlh59,Karin Fulep,kfulepld@edu.com,Portugal,no,Masculino,Soltero,no,no,si,0.0
kfyldeseu,nG64MK<DJ(5E3>+#,Keri Fyldes,kfyldeseu@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
kgaffey2q,cL48vkY!W4p,Karrah Gaffey,kgaffey2q@edu.com,Portugal,no,Femenino,Soltero,no,si,no,0.0
kgallahue25,aU4QT?q?,Kayne Gallahue,kgallahue25@edu.com,Portugal,no,Femenino,Soltero,no,si,no,0.0
kgallgher1k,yG6P_V6IOP1xIw,Klarrisa Gallgher,kgallgher1k@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
kgamillf,dU8EjS9pmNb,Kordula Gamil,kgamillf@edu.com,Brasil,no,Femenino,Soltero,no,no,no,3.0
kgatus3,eN8Key#KfY6$|.TQ,Kristen Gatus,kgatus3@edu.com,Portugal,no,Femenino,Soltero,no,si,si,3.0
kgehrels7t,ewr83D,Kareem Gehrels,kgehrels7t@edu.com,Portugal,no,Femenino,Divorciado,no,si,si,0.0
kgemeau49,dah349EAHT,Klara Gemeau,kgemeau49@edu.com,Portugal,no,Femenino,Soltero,no,no,si,3.0
kgilburt8,hU9nOJA1,Karlotte Gilburt,kgilburt8@edu.com,Portugal,no,Femenino,Soltero,no,no,si,3.0
kgillfillan19,bA1U#z{U,Kitti Gillfillan,kgillfillan19@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
kglasspool61,vY6|zLX#,Kurt Glasspool,kglasspool61@edu.com,Portugal,no,Masculino,Soltero,no,no,si,0.0
kgolsthorpai,dD5s?oU?Pv!,Korney Golsthorp,kgolsthorpai@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
kgowenlock6,qra00,Kaiser Gowenlock,kgowenlock6@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
kgregor8w,jR6SUxI+Cwk9},Kelsey Gregor,kgregor8w@edu.com,Portugal,no,Masculino,Divorciado,no,no,no,0.0
kgregorin9j,xna28L9wi8,Kassie Gregorin,kgregorin9j@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
kgrolle7g,yL6*+@Di{n1k,Kali Grolle,kgrolle7g@edu.com,Portugal,no,Masculino,Soltero,no,no,si,0.0
khanniganecb,oB5SkoO.,Keeley Hannigane,khanniganecb@edu.com,Portugal,no,Masculino,Soltero,si,no,si,0.0
khardin8h,gL2nhyC,Kenny Hardin,khardin8h@edu.com,Portugal,no,Masculino,Soltero,no,si,si,0.0
kharser3,vG0Gvf_FT,Krystle Harse,kharser3@edu.com,Portugal,no,Femenino,Union libre,no,no,no,0.0
khaugg1g,vX9qVo,Kristian Haugg,khaugg1g@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
kheaslip24,eK1oL>}Z=n$),Kath Heaslip,kheaslip24@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
khedger45,aT36_h{RG,Kirsteni Hedger,khedger45@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
khelliarco,hR3UriIZP5*iuC?,Kristy Helliar,khelliarco@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
khempshallh4,xY93wFrJlW,Kurtis Hempshall,khempshallh4@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
khiggoe84,qZ63#Qdr>2Gd!h~,Keslie Higgoe,khiggoe84@edu.com,Portugal,no,Masculino,Soltero,no,no,si,3.0
khillburn40,nN0Wy}qX8H<.$$,Kev Hillburn,khillburn40@edu.com,Portugal,no,Femenino,Casado,no,no,no,3.0
khogbournerg,ore56,Kizzie Hogbourne,khogbournerg@edu.com,Portugal,no,Masculino,Soltero,no,no,si,9.0
khollingsbee8z,xG3=ZhEP0,Karalynn Hollingsbee,khollingsbee8z@edu.com,Portugal,no,Femenino,Soltero,no,no,si,9.0
kholtcy,kQ82!.YPXjpVkD,Kenn Holt,kholtcy@edu.com,Portugal,no,Masculino,Soltero,no,no,si,3.0
khutcheonas,uF7MXHHvARZ,Kristi Hutcheon,khutcheonas@edu.com,Portugal,no,Masculino,Union libre,no,no,no,0.0
kionw,fzr55,Kipper Ion,kionw@edu.com,Portugal,no,Masculino,Soltero,no,no,no,3.0
kipgrave4e,mX8Yz|(TjU(,Kimbell Ipgrave,kipgrave4e@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
kisacfb,tE83}n{k,Kristos Isac,kisacfb@edu.com,Portugal,no,Femenino,Soltero,no,si,si,3.0
kjanik6t,rZ5W~z28*k8,Kennett Janik,kjanik6t@edu.com,Portugal,no,Femenino,Casado,no,no,no,0.0
kjealm0,sux771d&Mx,Kesley Jeal,kjealm0@edu.com,Portugal,no,Femenino,Soltero,no,si,no,3.0
kjefferys5n,gS0NpBV<|xsM,Katherine Jefferys,kjefferys5n@edu.com,Portugal,0,Masculino,Soltero,no,no,si,3.0
kjirsadc,zbg163&c,Kilian Jirsa,kjirsadc@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
kjoontjes7c,lji83o,Klemens Joontjes,kjoontjes7c@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
kkeijserbi,zdf55FHQ2a,Karry Keijser,kkeijserbi@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
kkemprp,vV6Pyb(F9oI0,Kathlin Kemp,kkemprp@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
kkhotermn,gE9@)5P|zWquk,Karlotta Khoter,kkhotermn@edu.com,Portugal,no,Femenino,Soltero,no,si,no,3.0
kkinchleykd,pso72,Karin Kinchley,kkinchleykd@edu.com,Portugal,no,Masculino,Casado,no,no,no,9.0
kkinge0,bJ3Tz{lc&VYp,Keri King,kkinge0@edu.com,Portugal,no,Femenino,Soltero,no,no,no,3.0
kkivellefw,jI1lCgB3MQ{9JO,Keri Kivelle,kkivellefw@edu.com,Portugal,no,Masculino,Soltero,no,no,si,9.0
kknill4t,jV1&$n4>h)&f,Ki Knill,kknill4t@edu.com,Portugal,no,Femenino,Casado,no,no,no,0.0
kkobiera6i,mog5052,Keslie Kobiera,kkobiera6i@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
kkobpallh,gic97@mkz,Kerry Kobpal,kkobpallh@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
klaisterj1,tU3M?QW&H?LHb,Killian Laister,klaisterj1@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
klandis3x,xU7w3)?GRi,Kathleen Landis,klandis3x@edu.com,Portugal,no,Femenino,Soltero,no,si,no,0.0
klarkkemab,xH1Wx12mfV)U,Kissiah Larkkem,klarkkemab@edu.com,Portugal,no,Masculino,Soltero,no,si,si,3.0
kleah5m,zK7DZ(jG@1Jb,Kori Leah,kleah5m@edu.com,Portugal,no,Masculino,Soltero,no,no,si,0.0
kleelja,kH7jsz5h)8qahwq,Kathleen Leel,kleelja@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
klempke2m,kI7@g<SLVW0uW=,Krysta Lempke,klempke2m@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
kletten6e,rS4&mtd+,Kingston Letten,kletten6e@edu.com,Portugal,no,Masculino,Soltero,no,no,si,3.0
klipmann3t,rX3||5.~Um>T,Kessia Lipmann,klipmann3t@edu.com,Portugal,no,Femenino,Soltero,no,si,si,3.0
kloitertonq,nzo13,Karina Loiterton,kloitertonq@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
kmacarte64,cC3#&b|k+>8q,Keane MacArte,kmacarte64@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
kmahon5t,vJ75wMi.J(!a0,Katya Mahon,kmahon5t@edu.com,Portugal,no,Masculino,Soltero,si,no,si,3.0
kmarrowdl,qP4!eLyYJ.#>Rr~?,Katie Marrow,kmarrowdl@edu.com,Portugal,no,Masculino,Soltero,si,no,si,3.0
kmattis7g,oB5jra}WClwhN,Karie Mattis,kmattis7g@edu.com,Portugal,no,Femenino,Casado,no,no,no,0.0
kmcfeemb,iF7S+Z+KnO_3qoU,Kizzee McFee,kmcfeemb@edu.com,Portugal,no,Masculino,Soltero,no,no,si,3.0
kmcgroartylv,iC9}kN=+1zhs,Kit McGroarty,kmcgroartylv@edu.com,Portugal,no,Masculino,Soltero,no,no,no,3.0
kmcleman2d,ydv390z,Kat McLeman,kmcleman2d@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
kmcteer5r,yT4t|9.+KcW=,Kynthia McTeer,kmcteer5r@edu.com,Portugal,no,Masculino,Soltero,no,no,no,3.0
kmilbourniv,nwn98A96,Kevina Milbourn,kmilbourniv@edu.com,Brasil,no,Femenino,Soltero,no,si,si,3.0
kmillwaterkv,zcu59(q<,Katerina Millwater,kmillwaterkv@edu.com,Portugal,no,Femenino,Soltero,si,si,si,3.0
kminshall3a,zlm06d#,Kylie Minshall,kminshall3a@edu.com,Portugal,no,Femenino,Soltero,no,no,no,3.0
kmounseyab,wB7nzc1Sg},Kassey Mounsey,kmounseyab@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
kmullordih,iL4Qwo9#N_a,Karel Mullord,kmullordih@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
kmulvany2r,mK6QRG6}1v),Kane Mulvany,kmulvany2r@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
koliverpaull2s,ptv61)vN?k,Kenna Oliver-Paull,koliverpaull2s@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
kpantry7q,zM3|GKby.,Kaylee Pantry,kpantry7q@edu.com,Portugal,no,Masculino,Soltero,no,no,si,0.0
kparratt45,imk89fr,Kelsi Parratt,kparratt45@edu.com,Portugal,no,Femenino,Union libre,si,si,no,0.0
kpassie2c,dY9*94rr~+D},Kakalina Passie,kpassie2c@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
kpattisonn,aA1p>@DEB)~|ztO,Karleen Pattison,kpattisonn@edu.com,Portugal,no,Masculino,Soltero,no,no,si,6.0
kpeggsad,dH5ie3F),Kiel Peggs,kpeggsad@edu.com,Portugal,no,Masculino,Soltero,no,no,si,0.0
kperigoba,zC1MmH&B,Kane Perigo,kperigoba@edu.com,Portugal,no,Masculino,Casado,no,no,si,6.0
kpeticanfx,jM7kz9GV8?0,Kylen Petican,kpeticanfx@edu.com,Portugal,no,Femenino,Union libre,si,no,no,0.0
kpickwell49,gQ13=4z=inAhf,Kitty Pickwell,kpickwell49@edu.com,Portugal,no,Femenino,Soltero,no,no,si,6.0
kpiell2n,iN1g2}BRyzyJAO,Kalle Piell,kpiell2n@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
kpitcaithley1,vR9_QKu_Z,Ketti Pitcaithley,kpitcaithley1@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
kplows4t,yH6479vsdZ(,Krysta Plows,kplows4t@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
kpothecary5p,wW5qrQtZnhAPC#K1,Kory Pothecary,kpothecary5p@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
kpourerg,wP8qs1b&@_Fwj*t,Kessiah Poure,kpourerg@edu.com,Portugal,no,Femenino,Soltero,no,no,si,3.0
kpracy32,gS0}#}qOP,Kira Pracy,kpracy32@edu.com,Portugal,no,Femenino,Soltero,no,no,si,3.0
kpulferp0,yB6<5qDTxs<,Kelwin Pulfer,kpulferp0@edu.com,Portugal,no,Femenino,Casado,no,no,no,0.0
kpysoncw,fkx87qu}P,Kathi Pyson,kpysoncw@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
kravel7j,kP40KI)NKr,Kelci Ravel,kravel7j@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
kravenshear37,nY71@p0D8L@>oc,Klemens Ravenshear,kravenshear37@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
krawlingsonnw,fH8onGiTpIRz,Kit Rawlingson,krawlingsonnw@edu.com,Portugal,no,Masculino,Casado,si,no,no,0.0
kreinisch2u,yT0tc<O|m$,Kimberley Reinisch,kreinisch2u@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
kreynoldsj,gQ4+v7B??un3$5u,Kacy Reynolds,kreynoldsj@edu.com,Portugal,no,Masculino,Soltero,si,no,si,0.0
krichingsbz,tR9~)UxWGTF,Kleon Richings,krichingsbz@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
krickert9c,xW2l=MzK7Kr{xq,Kent Rickert,krickert9c@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
krizzillog,lF7.y8h,Korry Rizzillo,krizzillog@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
krobardleydn,hU6B~t8KtK+gjw&4,Kara-lynn Robardley,krobardleydn@edu.com,Portugal,no,Masculino,Soltero,no,no,no,3.0
krudd7f,pM33$#TslD&e*.T,Karita Rudd,krudd7f@edu.com,Portugal,no,Masculino,Soltero,no,no,si,3.0
ksantorini64,zR5o#Zu63S=SY,Kenyon Santorini,ksantorini64@edu.com,Portugal,no,Femenino,Soltero,si,no,si,0.0
ksaunderson56,eO5q!u4dQ*,Kiele Saunderson,ksaunderson56@edu.com,Portugal,no,Femenino,Casado,no,no,si,3.0
kscranedge4b,kF74Zn?7*@us<,Kimbell Scranedge,kscranedge4b@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
kscudders77,sE27cgF,Kordula Scudders,kscudders77@edu.com,Portugal,no,Femenino,Soltero,no,no,si,3.0
ksharplinol,qtm35#yt)>,Kaleb Sharplin,ksharplinol@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
kshreve33,yU1m81lU#j,Kiley Shreve,kshreve33@edu.com,Portugal,no,Femenino,Soltero,no,no,si,3.0
ksouthernid,tpd487H,Kinsley Southern,ksouthernid@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
kspearmanai,tqt92z(,Kelvin Spearman,kspearmanai@edu.com,Portugal,no,Femenino,Soltero,no,si,si,9.0
kspeerman2b,sA3Ay(TeyWigv,Keelia Speerman,kspeerman2b@edu.com,Portugal,no,Femenino,Soltero,no,si,si,3.0
ksproson2i,qH1LMM2u*(q6b~T,Karleen Sproson,ksproson2i@edu.com,Portugal,no,Femenino,Soltero,si,si,no,3.0
ksteljesfr,tgk44Ign,Knox Steljes,ksteljesfr@edu.com,Portugal,no,Masculino,Soltero,no,no,si,3.0
kstoffersenhp,oW1)I$2YzMS,Kristan Stoffersen,kstoffersenhp@edu.com,Portugal,no,Masculino,Soltero,no,si,no,3.0
kstrathearnil,gre46fK,Kirstin Strathearn,kstrathearnil@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
kswyre99,lJ8iPX=heuC,Karna Swyre,kswyre99@edu.com,Portugal,no,Masculino,Soltero,no,si,si,0.0
ktamblingrg,rW3h~Hcw1d2Na,Kiersten Tambling,ktamblingrg@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
ktantia7,lA3i_GOijNmK,Karol Tanti,ktantia7@edu.com,Portugal,no,Masculino,Soltero,no,no,si,0.0
ktembeyjf,vW2GXCz5OhN|,Kirbee Tembey,ktembeyjf@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
ktindley4,vbw05Ci,Kristi Tindley,ktindley4@edu.com,Portugal,no,Femenino,Casado,no,no,no,0.0
ktinmanbr,gK7Oha8k,Kahaleel Tinman,ktinmanbr@edu.com,Portugal,no,Masculino,Soltero,si,no,si,3.0
ktoleman7i,iM0m4~>MY9},Kenna Toleman,ktoleman7i@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
ktravisin,kH8LTnwCu,Kellsie Travis,ktravisin@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
ktripefu,qQ5)+r4c2vk#a@R,Katine Tripe,ktripefu@edu.com,Portugal,no,Femenino,Soltero,si,no,no,3.0
ktruckell80,muw79_Uu,Kip Truckell,ktruckell80@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
ktuttlems,wcr78$2~},Kinna Tuttle,ktuttlems@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
kullyattn8,yP7R>fj7~N@,Kristyn Ullyatt,kullyattn8@edu.com,Portugal,no,Femenino,Casado,no,no,no,0.0
kwadeson5u,lE2=Ku}A.(tUVPR,Karlotta Wadeson,kwadeson5u@edu.com,Portugal,no,Masculino,Soltero,no,no,si,0.0
kwasielewiczy,fP0Moa!by,Kat Wasielewicz,kwasielewiczy@edu.com,Portugal,no,Masculino,Casado,si,si,no,0.0
kwhaleycf,bH1OWFEEUBf?yVN,Kristian Whaley,kwhaleycf@edu.com,Portugal,no,Masculino,Casado,no,no,no,0.0
kwhistlecraft6s,bH66(18MD83Y,Karita Whistlecraft,kwhistlecraft6s@edu.com,Portugal,no,Femenino,Casado,no,no,no,0.0
kwildgoosegw,nQ4.F)Q,Kristofer Wildgoose,kwildgoosegw@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
kwoollamh5,yG688Dp2(,Kilian Woollam,kwoollamh5@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
kwordley5d,dV6R{r#&&,Keene Wordley,kwordley5d@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
kyannikovkb,jK6hKvMT4ODX,Kimmi Yannikov,kyannikovkb@edu.com,Portugal,no,Masculino,Soltero,no,no,si,3.0
kyewdallbt,hH2!Qa}FIiH|km,Kean Yewdall,kyewdallbt@edu.com,Portugal,no,Femenino,Soltero,no,si,si,3.0
kzamorrano6b,rpe46YHO5q,Kalila Zamorrano,kzamorrano6b@edu.com,Portugal,no,Femenino,Soltero,no,si,no,3.0
labbs7r,qE8?3tUzoIM1,Lyndy Abbs,labbs7r@edu.com,Portugal,no,Masculino,Soltero,no,si,no,3.0
lamberger5s,aW957(WPf765,Linette Amberger,lamberger5s@edu.com,Portugal,no,Masculino,Soltero,no,si,si,0.0
landriolijo,zww314)Q,Lu Andrioli,landriolijo@edu.com,Portugal,no,Masculino,Viudo,si,no,no,0.0
larneckeqv,ifr28lyF},Lily Arnecke,larneckeqv@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
lbaggaley11,seb58d{,Lotti Baggaley,lbaggaley11@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
lbalstonng,dV5PTj5!Y_3?,Linell Balston,lbalstonng@edu.com,Portugal,no,Femenino,Casado,no,no,no,0.0
lbarford11,cE2Bro(7ZKO~<h,Linn Barford,lbarford11@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
lbarkhousebp,eT2?lm)vWEAn#k,Lance Barkhouse,lbarkhousebp@edu.com,Portugal,no,Masculino,Casado,no,no,si,0.0
lbarmee9,aW8LWxr{Gmn,Lynett Barme,lbarmee9@edu.com,Cabo verde,no,Femenino,Soltero,no,no,no,0.0
lbaugham27,xwx07hR4,Lynea Baugham,lbaugham27@edu.com,Portugal,no,Masculino,Casado,no,no,no,0.0
lbessor,sX3Bs#}V8.3dDl{,Lindie Bess,lbessor@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
lbirdwhistell50,uH2P?Jq87EhWjL,Leona Birdwhistell,lbirdwhistell50@edu.com,Portugal,no,Femenino,Union libre,no,no,no,0.0
lbitten9d,wJ1IfN$(IjkK*c,Lurline Bitten,lbitten9d@edu.com,Portugal,no,Femenino,Divorciado,si,no,no,0.0
lbogaertdt,fW6?V=O!TcLxlC*0,Lauritz Bogaert,lbogaertdt@edu.com,Portugal,no,Masculino,Soltero,no,no,si,3.0
lbohler7y,wL8w=$5QCvV}e,Lazare Bohler,lbohler7y@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
lbonner64,bB4sNRz7?tVQp,Levy Bonner,lbonner64@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
lbonsulk8,qfj18)tq#,Lynette Bonsul,lbonsulk8@edu.com,Brasil,no,Masculino,Soltero,no,no,si,0.0
lboothjarvis35,rek25J,Laurie Booth-Jarvis,lboothjarvis35@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
lboulsheri,ksw429,Lavina Boulsher,lboulsheri@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
lbradnecki4,lA4D1gyXT$9xXj,Lorrayne Bradneck,lbradnecki4@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
lbroome1,rah46Orm1#,Latia Broom,lbroome1@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
lbrownbridge1k,lO5qTV)N9,Lianna Brownbridge,lbrownbridge1k@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
lbumpush9,wM25U5N?mV&G7,Lenore Bumpus,lbumpush9@edu.com,Portugal,no,Femenino,Soltero,no,si,no,0.0
lbutfieldkk,zzd44O_o,Lorne Butfield,lbutfieldkk@edu.com,Portugal,no,Masculino,Soltero,no,no,si,0.0
lbyrnesof,uS1E9~Lv@olvFW,Lynda Byrnes,lbyrnesof@edu.com,Portugal,no,Femenino,Divorciado,no,no,no,0.0
lcarlow34,fR8BWyg|Ikv,Law Carlow,lcarlow34@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
lcastellojj,czt06HwDo,Lucias Castello,lcastellojj@edu.com,Portugal,no,Masculino,Casado,no,no,si,0.0
lchalder7v,env90,Linda Chalder,lchalder7v@edu.com,Portugal,no,Femenino,Soltero,no,si,no,0.0
lchesterfield2d,iT6puP4fjUT,Llewellyn Chesterfield,lchesterfield2d@edu.com,Portugal,no,Femenino,Soltero,no,no,no,6.0
lchethamg6,bL4X{stV*7k,Lissi Chetham,lchethamg6@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
lchiltonkm,yR2(aP_J@C,Liz Chilton,lchiltonkm@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
lciccerale9m,nN4SJ8L=@T,Leslie Ciccerale,lciccerale9m@edu.com,Portugal,no,Masculino,Soltero,no,no,no,6.0
lclemendot4w,qN5>(d8_a=,Lyn Clemendot,lclemendot4w@edu.com,Portugal,no,Femenino,Soltero,no,no,si,3.0
lclemoesjn,gZ51RRYf.aZHhCd,Luther Clemoes,lclemoesjn@edu.com,Portugal,no,Masculino,Soltero,no,no,no,3.0
lcleyneer,fqs965+,Livia Cleyne,lcleyneer@edu.com,Portugal,no,Masculino,Soltero,no,no,si,0.0
lconiffb4,bH8h+o?QLR7,Louella Coniff,lconiffb4@edu.com,Portugal,no,Masculino,Soltero,no,no,si,0.0
lcrollafz,aM0d(C.(WC3KF|,Laney Crolla,lcrollafz@edu.com,Portugal,no,Masculino,Soltero,no,no,si,3.0
ldambrogio2p,eH4<UBG&,Leeland DAmbrogio,ldambrogio2p@edu.com,Portugal,no,Femenino,Soltero,no,si,si,3.0
ldanev2p,gyo17,Lucinda Danev,ldanev2p@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
ldaregc,gI9yys2qc.<=,Luther Dare,ldaregc@edu.com,Portugal,no,Femenino,Soltero,no,no,no,0.0
ldareh0,eR8K+4x,Larisa Dare,ldareh0@edu.com,Brasil,no,Femenino,Soltero,no,no,si,0.0
ldavydzenko6m,bG8jI~sa<)e,Luce Davydzenko,ldavydzenko6m@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
ldebg,rK1}~23xrRj{p,Livvy De Filippo,ldebg@edu.com,Cabo verde,no,Masculino,Soltero,no,no,si,0.0
ldecruse7p,cJ5Dco|4OP+xIyhz,Lyda Decruse,ldecruse7p@edu.com,Portugal,no,Masculino,Soltero,no,no,si,2.0
ldeernessq1,cH4BR!nKRPl,Lindi Deerness,ldeernessq1@edu.com,Portugal,no,Femenino,Soltero,no,no,si,3.0
ldelgualo,rG0>w9cP,Lory Delgua,ldelgualo@edu.com,Portugal,no,Masculino,Soltero,no,no,no,2.0
ldelia9b,hZ428C.,Lebbie Delia,ldelia9b@edu.com,Portugal,no,Masculino,Soltero,no,si,si,2.0
ldellaqx,xlz32i<,Leonelle Della,ldellaqx@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
ldeverilleos,sN0psd3@q#,Leonid Deverille,ldeverilleos@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
ldienesmk,tdr55}PNu,Linus Dienes,ldienesmk@edu.com,Portugal,no,Femenino,Soltero,no,si,no,0.0
ldoubravann,qys68_+h,Luelle Doubrava,ldoubravann@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
lduiged8o,jxe66<_7Y1,Liesa Duiged,lduiged8o@edu.com,Portugal,no,Femenino,Soltero,no,si,no,0.0
ldumbareg9,lY2V0trEnYxNa1M,Lexine Dumbare,ldumbareg9@edu.com,Portugal,no,Masculino,Soltero,no,no,si,0.0
ldummerl8,mfb99T=,Lenette Dummer,ldummerl8@edu.com,Portugal,no,Masculino,Casado,no,no,no,0.0
ldurnomr,wdu36Lz,Leopold Durno,ldurnomr@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
leedepq,hF9R$o)y)MQ}D,Leeland Eede,leedepq@edu.com,Portugal,no,Femenino,Soltero,no,si,si,6.0
lelcox4p,eN2z)BZ2X4rCVeA,Lowell Elcox,lelcox4p@edu.com,Portugal,no,Masculino,Soltero,no,si,si,0.0
lellen1r,yL2V@iBLWV{,Lemar Ellen,lellen1r@edu.com,Portugal,no,Femenino,Soltero,si,no,si,0.0
lemanulssone,tH0liFm|2u,Lea Emanulsson,lemanulssone@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
lemettbe,sR67C_UAP{9$NZ8,Liesa Emett,lemettbe@edu.com,Portugal,no,Masculino,Soltero,no,no,no,3.0
lemma34,uF4VPyE3M,Lindon Emma,lemma34@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
lempletonem,xD5sve,Lark Empleton,lempletonem@edu.com,Portugal,no,Masculino,Soltero,no,no,no,0.0
lesselengv,gT8Z74x@EKth|,Laura Esselen,lesselengv@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
lfrisby1p,oM37T<C_,Leopold Frisby,lfrisby1p@edu.com,Portugal,no,Femenino,Soltero,no,si,si,0.0
lfandrey6s,wZ2Ki$1nXY9,Lonnie Fandrey,lfandrey6s@edu.com,Portugal,no,Femenino,Soltero,no,no,si,0.0
lfeeherycr,rZ5c_?r&cUWTtD7,Lauritz Feehery,lfeeherycr@edu.com,Portugal,no,Masculino,Soltero,no,no,si,0.0
lferencowicz8e,npj63G,Liesa Ferencowicz,lferencowicz8e@edu.com,Portugal,no,Femenino,Soltero,no,si,no,0.0
lfieldhouse62,aQ0SEJc*skx~,Lucine Fieldhouse,lfieldhouse62@edu.com,Portugal,no,Femenino,Soltero,no,no,no,3.0
lfierrog0,sfy28,Lindi Fierro,lfierrog0@edu.com,Portugal,no,Masculino,Soltero,no,no,no,3.0
lfluit9,eT8~Bh!8>H)x,Livia Fluit,lfluit9@edu.com,Portugal,no,Femenino,Casado,no,no,no,3.0
lforan5u,qU57fs!t0O{&o,Linea Foran,lforan5u@edu.com,Portugal,no,Masculino,Soltero,no,si,si,0.0
lfuidge8y,tW5g(ZQ*p,Lurleen Fuidge,lfuidge8y@edu.com,Portugal,no,Masculino,Casado,no,no,si,0.0
lgairdnerl6,vox235Q!BS,Lowe Gairdner,lgairdnerl6@edu.com,Portugal,no,Masculino,Casado,no,no,si,0.0
